"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","bas-rhin.gouv.fr/77.159.252.140","443","INFO","HTTP","",""
"pre_128cipher","bas-rhin.gouv.fr/77.159.252.140","443","INFO","No 128 cipher limit bug","",""
"SSLv2","bas-rhin.gouv.fr/77.159.252.140","443","OK","not offered","",""
"SSLv3","bas-rhin.gouv.fr/77.159.252.140","443","OK","not offered","",""
"TLS1","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_1","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"TLS1_2","bas-rhin.gouv.fr/77.159.252.140","443","OK","offered","",""
"TLS1_3","bas-rhin.gouv.fr/77.159.252.140","443","OK","offered with final","",""
"ALPN","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_NULL","bas-rhin.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","bas-rhin.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","bas-rhin.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_LOW","bas-rhin.gouv.fr/77.159.252.140","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not offered","",""
"cipherlist_STRONG_FS","bas-rhin.gouv.fr/77.159.252.140","443","OK","offered","",""
"cipher_order-tls1_2","bas-rhin.gouv.fr/77.159.252.140","443","OK","server","",""
"cipherorder_TLSv1_2","bas-rhin.gouv.fr/77.159.252.140","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","bas-rhin.gouv.fr/77.159.252.140","443","OK","server","",""
"FS","bas-rhin.gouv.fr/77.159.252.140","443","OK","offered","",""
"FS_ciphers","bas-rhin.gouv.fr/77.159.252.140","443","INFO","DHE-RSA-AES128-GCM-SHA256 DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","bas-rhin.gouv.fr/77.159.252.140","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","bas-rhin.gouv.fr/77.159.252.140","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'extended master secret/#23'","",""
"TLS_session_ticket","bas-rhin.gouv.fr/77.159.252.140","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","bas-rhin.gouv.fr/77.159.252.140","443","INFO","yes","",""
"sessionresumption_ticket","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"sessionresumption_ID","bas-rhin.gouv.fr/77.159.252.140","443","INFO","not supported","",""
"TLS_timestamp","bas-rhin.gouv.fr/77.159.252.140","443","INFO","random","",""
"certificate_compression","bas-rhin.gouv.fr/77.159.252.140","443","INFO","none","",""
"clientAuth","bas-rhin.gouv.fr/77.159.252.140","443","INFO","none","",""
"cert_numbers","bas-rhin.gouv.fr/77.159.252.140","443","INFO","1","",""
"cert_signatureAlgorithm","bas-rhin.gouv.fr/77.159.252.140","443","OK","SHA256 with RSA","",""
"cert_keySize","bas-rhin.gouv.fr/77.159.252.140","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","bas-rhin.gouv.fr/77.159.252.140","443","INFO","Digital Signature, Key Encipherment","",""
